label,radius_norm,radius_rank,log_volume,volume_rank,recent_speed_relcentroid,recent_radial_relcentroid,recent_tangential_relcentroid,recent_speed_abs,accel_mag_relcentroid,accel_radial_relcentroid,accel_tangential_relcentroid,recent_log_volume_change,old_speed_relcentroid,old_radial_relcentroid,old_tangential_relcentroid,old_log_volume_change_rate,future_radial_velocity,future_speed,knn3_mean_distance,knn3_max_distance,knn3_distance_sd,knn3_log_density,knn3_neighbor_logvol_mean,knn3_neighbor_logvol_sd,knn3_focal_minus_neighbor_logvol,knn3_shape_eigfrac1,knn3_shape_eigfrac2,knn5_mean_distance,knn5_max_distance,knn5_distance_sd,knn5_log_density,knn5_neighbor_logvol_mean,knn5_neighbor_logvol_sd,knn5_focal_minus_neighbor_logvol,knn5_shape_eigfrac1,knn5_shape_eigfrac2,knn10_mean_distance,knn10_max_distance,knn10_distance_sd,knn10_log_density,knn10_neighbor_logvol_mean,knn10_neighbor_logvol_sd,knn10_focal_minus_neighbor_logvol,knn10_shape_eigfrac1,knn10_shape_eigfrac2,neighbor_velocity_mean_speed,neighbor_velocity_speed_sd,neighbor_velocity_consensus_mag,focal_minus_neighbor_consensus_speed,focal_neighbor_velocity_alignment,neighbor_radial_velocity_mean,neighbor_radial_velocity_sd,sequence,organism,r8_eigfrac1,r8_eigfrac2,r8_eigfrac3,r8_axis_ratio21,r8_axis_ratio31,r8_bbox_major,r8_bbox_mid,r8_bbox_minor,r8_bbox_ratio_minor_major,r8_projected_area_px,r8_perimeter_px,r8_roundness,r8_intensity_mean,r8_intensity_var,r8_intensity_q25,r8_intensity_median,r8_intensity_q75,r8_gradient_mean_inplane,r8_gradient_q75_inplane,r8_boundary_mean_intensity,r8_outside_neighbor_mean_intensity,r8_boundary_contrast_norm,r8_intensity_polarity_norm,r8_intensity_axis_asym_abs,r8_d23_25_eigfrac1,r8_d24_25_eigfrac1,r8_d23_25_axis_ratio21,r8_d24_25_axis_ratio21,r8_d23_25_bbox_ratio_minor_major,r8_d24_25_bbox_ratio_minor_major,r8_d23_25_roundness,r8_d24_25_roundness,r8_d23_25_intensity_mean,r8_d24_25_intensity_mean,r8_d23_25_intensity_var,r8_d24_25_intensity_var,r8_d23_25_intensity_median,r8_d24_25_intensity_median,r8_d23_25_gradient_mean_inplane,r8_d24_25_gradient_mean_inplane,r8_d23_25_boundary_contrast_norm,r8_d24_25_boundary_contrast_norm,r8_d23_25_intensity_polarity_norm,r8_d24_25_intensity_polarity_norm,r8_d23_25_intensity_axis_asym_abs,r8_d24_25_intensity_axis_asym_abs,r8_rank_eigfrac1,r8_rank_eigfrac2,r8_rank_eigfrac3,r8_rank_axis_ratio21,r8_rank_axis_ratio31,r8_rank_bbox_major,r8_rank_bbox_mid,r8_rank_bbox_minor,r8_rank_bbox_ratio_minor_major,r8_rank_projected_area_px,r8_rank_perimeter_px,r8_rank_roundness,r8_rank_intensity_mean,r8_rank_intensity_var,r8_rank_intensity_q25,r8_rank_intensity_median,r8_rank_intensity_q75,r8_rank_gradient_mean_inplane,r8_rank_gradient_q75_inplane,r8_rank_boundary_mean_intensity,r8_rank_outside_neighbor_mean_intensity,r8_rank_boundary_contrast_norm,r8_rank_intensity_polarity_norm,r8_rank_intensity_axis_asym_abs,r8_knn5_eigfrac1_mean,r8_knn5_eigfrac1_sd,r8_knn5_eigfrac1_contrast,r8_knn5_axis_ratio21_mean,r8_knn5_axis_ratio21_sd,r8_knn5_axis_ratio21_contrast,r8_knn5_bbox_ratio_minor_major_mean,r8_knn5_bbox_ratio_minor_major_sd,r8_knn5_bbox_ratio_minor_major_contrast,r8_knn5_roundness_mean,r8_knn5_roundness_sd,r8_knn5_roundness_contrast,r8_knn5_intensity_mean_mean,r8_knn5_intensity_mean_sd,r8_knn5_intensity_mean_contrast,r8_knn5_intensity_var_mean,r8_knn5_intensity_var_sd,r8_knn5_intensity_var_contrast,r8_knn5_boundary_contrast_norm_mean,r8_knn5_boundary_contrast_norm_sd,r8_knn5_boundary_contrast_norm_contrast,r8_knn5_intensity_polarity_norm_mean,r8_knn5_intensity_polarity_norm_sd,r8_knn5_intensity_polarity_norm_contrast
175,0.6679305644786483,0.3827751196172249,2.302585092994046,0.5023923444976076,0.0017445431420965,-0.0013696506723869,0.0010805034984978,0.0023691364079652,0.0052686523887319,-0.0007977556600913,0.0052079059035358,0.0,0.0010953394517227,-0.0009609910829568,0.0005256088402773,0.0,-4.3496018777349215e-05,0.000223364322617,0.0773863695351133,0.1126274590949094,0.0254471805442614,5.46595174645158,2.302585092994046,0.0,0.0,0.6373894782706435,0.3626105215786679,0.0948963105611545,0.125295738446174,0.0292450019808599,5.763594769296945,2.302585092994046,0.0,0.0,0.6682514613224345,0.3317485385761515,0.1315839759898223,0.1877755457491529,0.0439158954940429,5.647600962995496,2.302585092994046,0.0,0.0,0.5714020569171412,0.4285979430308917,0.0021939312341421,0.0010700281393901,0.0005379210783087,0.0016583954855757,0.3103675445396182,-0.0004472611406719,0.0011289456656519,02,Tribolium,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,9.0,12.0,0.7853981633974483,735.8888888888889,120.32098765432102,727.0,741.0,744.0,14.686340425218596,20.796634343085422,735.125,727.3333333333334,0.0105881020685489,0.0090309838611273,0.0005547689285671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-59.66666666666663,-42.55555555555554,-159.7037037037037,-5.925925925925867,-53.0,-40.0,-11.686237880904333,-1.3427542364186706,-0.017432149328099,-0.004880781745324801,-0.0040061851437414,-0.0003252250371236984,-0.017747982641046902,-0.0122066321007869,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.14832535885167464,0.1674641148325359,0.14832535885167464,0.15311004784688995,0.145933014354067,0.11961722488038277,0.1722488038277512,0.14832535885167464,0.15789473684210525,0.3397129186602871,0.36363636363636365,0.03349282296650718,0.5,0.0,0.0,1.0,0.0,0.0,0.9999999999996666,0.0,0.0,0.7853981633974483,0.0,0.0,782.3555555555556,104.50864220865323,-46.4666666666667,342.9283950617284,100.73318127047612,-222.60740740740738,0.0247853704480741,0.013398364288764938,-0.0141972683795252,0.012645090918797721,0.004918546627272955,-0.0036141070576704206
176,0.6259237754371644,0.3588516746411483,2.302585092994046,0.5023923444976076,0.0024713209101331,0.0004088691891787,0.0024372634299561,0.0033504648392563,0.0022320592690683,0.001730365980379,0.001409936932838,0.0,0.0013474086793395,-0.0001968461832966,0.0013329522606909,0.0,-0.0003654027825392,0.0008053515183052,0.1053652899143125,0.1304961969082035,0.0281370643705464,5.171434678829545,2.302585092994046,0.0,0.0,0.7488402460726375,0.2511597538432831,0.1284824776195393,0.1682754079689394,0.0358761379002168,5.1737445297395785,2.302585092994046,0.0,0.0,0.6288314735398136,0.3711685264039903,0.1593390159599286,0.2220425623498747,0.0415450222399705,5.312357479352854,2.302585092994046,0.0,0.0,0.5970419971173007,0.4029580028458193,0.0019110567792663,0.0010879315243809,0.0005379210783087,0.0028918995325087,-0.7395565127418073,-0.00041552262629,0.0010190575466129,02,Tribolium,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,9.0,12.0,0.7853981633974483,640.5555555555555,230.6913580246913,632.0,640.0,654.0,16.073351090037914,18.741664813991317,639.75,635.0,0.0074154379878577,0.0161409201369925,0.0142338085659097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.0,-24.0,34.2222222222222,-161.3333333333334,-55.0,-22.0,-4.0154353099161035,-4.880745146518233,-0.014512629939088802,0.006976548170101599,0.005930439285272801,-0.004406353957033898,0.0044232921337733,0.0109574470974597,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.08133971291866028,0.3444976076555024,0.08133971291866028,0.08133971291866028,0.0861244019138756,0.17703349282296652,0.11961722488038277,0.08133971291866028,0.08133971291866028,0.23923444976076555,0.7559808612440191,0.7751196172248804,0.5,0.0,0.0,1.0,0.0,0.0,0.9999999999996666,0.0,0.0,0.7853981633974483,0.0,0.0,808.688888888889,78.2788746867392,-168.13333333333344,253.83209876543214,156.80845184988982,-23.140740740740824,0.027211059311428303,0.012022121287194345,-0.019795621323570604,0.00866697077599554,0.003696020966869481,0.00747394936099696
177,0.8893956107530709,0.5215311004784688,2.302585092994046,0.5023923444976076,0.0044253347455323,-0.0001483868327009,0.0044228462507639,0.00529755005618,0.0052686523887319,-0.0001198537646484,0.005267288967618,0.0,0.0010953394517227,-0.0008852295430855,0.0006450869480533,0.0,-0.0004233094528746,0.0004467286452341,0.0727415784894828,0.0806898784896479,0.0088458141451982,6.1328965545427465,2.302585092994046,0.0,0.0,0.7072549901334514,0.2927450096803143,0.0778640039511199,0.090058350955061,0.0097183598535287,6.4240328618927744,2.302585092994046,0.0,0.0,0.6274529759125429,0.3725470239250468,0.0988912055758825,0.1387108629178191,0.023803722227184,6.253312363352805,2.302585092994046,0.0,0.0,0.656090398741958,0.3439096011613871,0.0015496237796501,0.0006436853439777,0.0005882426879346,0.0044700776344025,-0.0099833993889172,-0.0005789092734612,0.0010618184070408,02,Tribolium,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,9.0,12.0,0.7853981633974483,712.4444444444445,192.6913580246913,703.0,716.0,716.0,19.990211490398917,24.88473427625861,710.125,694.0833333333334,0.0225163755458514,0.0096056449630689,0.0120335194787673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52.44444444444446,-67.66666666666663,-344.74074074074076,-597.4074074074075,-54.0,-64.0,-9.483216814077768,-11.563108572590881,0.0084620466672925,0.0124750708883952,-0.011525080349353,-0.012263136010268,-0.0160765458437234,-0.0179702004869716,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.1339712918660287,0.2799043062200957,0.1291866028708134,0.1339712918660287,0.1339712918660287,0.32057416267942584,0.3157894736842105,0.1339712918660287,0.1291866028708134,0.7081339712918661,0.37799043062200954,0.69377990430622,0.5,0.0,0.0,1.0,0.0,0.0,0.9999999999996666,0.0,0.0,0.7853981633974483,0.0,0.0,828.6666666666667,62.46844141516183,-116.22222222222229,445.29382716049383,352.6320773963142,-252.60246913580252,0.01990714096281184,0.007787655990073498,0.0026092345830395595,0.013762309259576421,0.0059802321540451,-0.004156664296507521
178,0.9457381956748924,0.5598086124401914,2.302585092994046,0.5023923444976076,0.0019638943736363,0.0019510985341733,0.0002238205101124,0.0023691364079652,0.0032298925420121,0.0030617878008717,0.0010284266115666,0.0,0.0010539699971928,-1.852573948031209e-05,0.0010538071701974,0.0,7.152100571762309e-06,0.0003531700037453,0.0664652146578453,0.0804809272235159,0.009940533031404,6.138082391574312,2.302585092994046,0.0,0.0,0.5232312755971738,0.4767687241814127,0.077197050378517,0.1017626134912209,0.0161470890372947,6.179662905991409,2.302585092994046,0.0,0.0,0.6129376832832325,0.3870623165559987,0.0968203748913824,0.1303240382621266,0.0237927881680421,6.378047748715269,2.302585092994046,0.0,0.0,0.6303393922389152,0.369660607660484,0.0019205542621773,0.0011361839202979,0.0009088262530576,0.0028626384135161,-0.9838010262806376,-0.0009347979122091,0.0008433144977608,02,Tribolium,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,9.0,12.0,0.7853981633974483,762.8888888888889,157.87654320987656,755.0,767.0,773.0,20.540099388671184,27.829840100151493,762.25,751.4166666666666,0.0142004078065831,0.0103551592181179,0.0082053982063044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.111111111111086,-34.777777777777715,-107.01234567901236,124.54320987654322,-43.0,-31.0,-11.593111639371646,8.57308795057998,-0.013884873046225401,0.007148590004660901,-0.000467965382473701,0.0095922081699191,-0.0066917308838641,0.0078641961247656,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.17703349282296652,0.22966507177033493,0.18660287081339713,0.18660287081339713,0.18899521531100477,0.3444976076555024,0.3923444976076555,0.17703349282296652,0.18181818181818182,0.46411483253588515,0.430622009569378,0.5023923444976076,0.5,0.0,0.0,1.0,0.0,0.0,0.9999999999996666,0.0,0.0,0.7853981633974483,0.0,0.0,796.0666666666666,81.38090897550241,-33.17777777777769,238.36543209876544,213.29918759656653,-80.48888888888888,0.016302591869167,0.005291124327935277,-0.0021021840625839,0.01025030386069648,0.006379935893598732,0.00010485535742141977
179,1.0139219903247223,0.5980861244019139,2.302585092994046,0.5023923444976076,0.0017445431420965,-0.0013384703236242,0.0011188958697812,0.0023691364079652,0.0025067128113332,-0.0021404787664209,0.0013045918016772,0.0,0.0005072094869125,-0.0004414707256185,0.0002497299782483,0.0,0.0003858454100296,0.00049945780912,0.0836268587826116,0.0906794503905702,0.0068468828409609,5.899461317223963,2.302585092994046,0.0,0.0,0.7347304226238912,0.2652695772340699,0.0908756443296759,0.1017626134912209,0.0103414359118362,6.179662905991409,2.302585092994046,0.0,0.0,0.5517454794306428,0.448254520449816,0.1219408851373085,0.1573113710825804,0.0321606914083828,6.001641457724101,2.302585092994046,0.0,0.0,0.590207868489289,0.4097921314478333,0.0017322927072592,0.0011152523245514,0.0003837661107651,0.0014410894171536,0.8319449266004961,-0.0003768235261132,0.0010671432129837,02,Tribolium,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,9.0,12.0,0.7853981633974483,709.1111111111111,52.098765432098766,708.0,709.0,712.0,10.481574210333012,14.577379737113253,710.0,698.1666666666666,0.0166875587590097,0.0035825331762656,0.0030704979540596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.66666666666674,-29.222222222222285,-126.07407407407408,10.320987654320987,-40.0,-31.0,-1.3168739455509488,-5.328769682276816,0.0125420553230969,-0.0100618769069044,-0.0071834776584266,0.0009436049720740001,0.0019727284248006,0.0017803227696133002,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.1291866028708134,0.028708133971291867,0.13875598086124402,0.1291866028708134,0.1291866028708134,0.04784688995215311,0.0430622009569378,0.1291866028708134,0.1339712918660287,0.5311004784688995,0.09569377990430622,0.20574162679425836,0.5,0.0,0.0,1.0,0.0,0.0,0.9999999999996666,0.0,0.0,0.7853981633974483,0.0,0.0,808.8666666666666,34.715023253717845,-99.75555555555547,298.89382716049386,173.7154975244601,-246.7950617283951,0.01465563287157936,0.004548607073828317,0.0020319258874303397,0.01282640202595808,0.004334520801336653,-0.00924386884969248
180,1.0685668098036505,0.6172248803827751,2.302585092994046,0.5023923444976076,0.0008904408147515,-0.0001506868122819,0.0008775980453372,0.0,0.0001415681108921,-0.0001377224327057,3.277287828678979e-05,0.0,0.0014870054737669,0.0001940996586489,0.0014742830805259,0.0,0.0002182136736909,0.000473827281593,0.0683110949890114,0.0706781332124479,0.0023067134712122,6.397850375870377,2.302585092994046,0.0,0.0,0.5934607467597148,0.4065392530262314,0.0730107019289336,0.0817952707978869,0.0061258733466212,6.616509614787839,2.302585092994046,0.0,0.0,0.5389593298455426,0.4610406699681712,0.093176724973514,0.1243288838445496,0.0215575678392388,6.472234963769157,2.302585092994046,0.0,0.0,0.5586161880296401,0.4413838118610301,0.0015715589028041,0.0006536148171075,0.0003010083958167,0.00074918671368,0.6010707256014945,-0.0002851439365279,0.0013123072348462,02,Tribolium,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,9.0,12.0,0.7853981633974483,843.6666666666666,194.88888888888889,835.0,851.0,852.0,19.367423973979868,25.004999500099974,843.25,830.0833333333334,0.0156064796523112,0.0104596036925778,0.0046776769748607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.888888888888914,16.111111111111086,-119.58024691358023,53.975308641975346,-5.0,20.0,2.061727045857271,2.8743465741938543,0.0112619079261982,0.0082051638628376,7.824361060700114e-05,0.0010039790223926003,-0.009989926275363301,0.0008955700950313006,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.2631578947368421,0.28708133971291866,0.2679425837320574,0.2751196172248804,0.2679425837320574,0.3062200956937799,0.32057416267942584,0.2631578947368421,0.2631578947368421,0.507177033492823,0.44976076555023925,0.2966507177033493,0.5,0.0,0.0,1.0,0.0,0.0,0.9999999999996666,0.0,0.0,0.7853981633974483,0.0,0.0,839.6,76.58535462612856,4.066666666666606,303.90123456790127,93.27196231680604,-109.01234567901238,0.01949677246097342,0.00622830524074451,-0.0038902928086622223,0.01303175978162352,0.0037183391672962578,-0.0025721560890457195
181,0.9283234252041112,0.5454545454545454,2.302585092994046,0.5023923444976076,0.0008904408147515,-7.192229078407474e-05,0.0008875314240429,0.0,0.0001415681108921,-0.0001342560608287,4.490924350668586e-05,0.0,0.0006778973495423,-0.0001849753658342,0.0006521724699426,0.0,1.1513771602229896e-05,0.0005694695198324,0.0800379096629502,0.0858464676650402,0.0049334844899661,6.009001964358256,2.302585092994046,0.0,0.0,0.6540131582161504,0.3459868416283384,0.0906739406833363,0.1080492444427868,0.0136051197779297,6.059774289781582,2.302585092994046,0.0,0.0,0.5541842656238141,0.4458157342572354,0.1219163166353363,0.175907381177314,0.0355326391907774,5.778180424500447,2.302585092994046,0.0,0.0,0.6970164397051365,0.3029835602328524,0.0022513927912277,0.0010557365068257,0.0005882426879346,0.0009476545631861,0.2299229623965597,-0.0005772502391851,0.0013397092596374,02,Tribolium,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,9.0,12.0,0.7853981633974483,785.7777777777778,638.8395061728395,762.0,784.0,798.0,29.8648465172852,35.78058132562969,786.0,774.5,0.014635180995475,0.0213671386871659,0.0254577907373285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.1111111111112,-3.3333333333332575,-662.0493827160494,-678.148148148148,39.0,1.0,-7.682485694712739,-4.932894309765857,-0.0034002092041619993,-0.009706553727138299,-0.010270446724750595,-0.0091729503394773,-0.018812327874488898,-0.007480292962298702,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.215311004784689,0.7416267942583732,0.20574162679425836,0.215311004784689,0.22248803827751196,0.6602870813397129,0.6172248803827751,0.215311004784689,0.21052631578947367,0.4880382775119617,0.8851674641148325,0.9521531100478469,0.5,0.0,0.0,1.0,0.0,0.0,0.9999999999996666,0.0,0.0,0.7853981633974483,0.0,0.0,774.2888888888889,60.013973681443865,11.488888888888937,253.37283950617285,193.93512356877267,385.46666666666664,0.01540636644255034,0.004914784950283206,-0.0007711854470753392,0.010994673717745419,0.005065551836731237,0.010372464969420483
182,0.8059981689431048,0.4688995215311005,2.302585092994046,0.5023923444976076,0.0031253725463707,0.0013007226974682,0.0028418434189622,0.0023691364079652,0.0023388370576705,0.0012094165279897,0.0020018667398601,0.0,0.0006778973495423,-0.0001624130632241,0.0006581540954903,0.0,-0.000268409377997,0.000473827281593,0.0923455982953727,0.1125526815327686,0.0175704334667446,5.467280061900272,2.302585092994046,0.0,0.0,0.5794574557769697,0.4205425441098623,0.1061738398635308,0.1279333660301256,0.0217365205476101,5.721929369372956,2.302585092994046,0.0,0.0,0.6165944336017833,0.3834055663130766,0.1350680233281855,0.186094119094621,0.0352029055774549,5.665590526194139,2.302585092994046,0.0,0.0,0.6090696369856186,0.3909303629630537,0.0021992841226938,0.0010304323375388,0.0004792766026384,0.0035851539383633,-0.9532128154947632,-0.0003127892755313,0.0011705259066692,02,Tribolium,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,9.0,12.0,0.7853981633974483,791.2222222222222,1079.061728395062,753.0,800.0,809.0,34.04379978251559,42.85440467443224,789.25,763.6666666666666,0.032333941862098,0.027052865193435,0.0067076323528096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2222222222221717,-0.8888888888889142,311.0617283950619,950.5185185185187,7.0,8.0,4.591940018159903,16.571185573983453,0.008486649137901803,0.0195516442046426,0.0024984334589425,0.0188811859973593,-0.0126340802240173,-0.0018822461111455994,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.22488038277511962,0.861244019138756,0.17942583732057416,0.24401913875598086,0.23444976076555024,0.7464114832535885,0.7368421052631579,0.22488038277511962,0.19617224880382775,0.8516746411483254,0.937799043062201,0.42105263157894735,0.5,0.0,0.0,1.0,0.0,0.0,0.9999999999996666,0.0,0.0,0.7853981633974483,0.0,0.0,826.6888888888891,65.7276610879983,-35.466666666666924,456.44444444444446,181.42067209996625,622.6172839506174,0.01793686351063222,0.005734514982520016,0.01439707835146578,0.0157882309864502,0.005372937913718081,0.0112646342069848
183,0.8572897284908432,0.5023923444976076,2.302585092994046,0.5023923444976076,0.0017445431420965,-0.0013207832766266,0.0011397202774451,0.0023691364079652,0.0022320592690683,0.0018901923650136,0.0011871231628934,0.0,0.0013474086793395,-0.0003588049084296,0.0012987567851011,0.0,-5.30935501334528e-05,0.000223364322617,0.0695197503137585,0.0737863341002944,0.0035676279030513,6.311775767115644,2.302585092994046,0.0,0.0,0.6826842451824705,0.3173157546111618,0.0787891637351589,0.1043496344024288,0.0138154993466588,6.129454210413391,2.302585092994046,0.0,0.0,0.6994149644769898,0.3005850353667259,0.113439639894543,0.1561834197690327,0.0364406593508652,6.016033482265077,2.302585092994046,0.0,0.0,0.6113340164847593,0.3886659834448006,0.002179279053583,0.0011359499634497,0.000382350398618,0.0019100588361894,-0.3438408916053412,-0.0001037008103228,0.0011875912890214,02,Tribolium,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,9.0,12.0,0.7853981633974483,832.8888888888889,620.320987654321,815.0,836.0,840.0,27.02534247315701,31.80015723231569,832.125,818.5,0.0163587246531483,0.019352158361246,0.0021240239230383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.55555555555554,-12.777777777777715,432.7654320987655,106.98765432098764,40.0,-8.0,8.786382449595163,2.308426866530823,-0.008318493172757499,0.0105940419570506,0.0093008004631829,0.0006961083138709995,0.0004236978487299999,-0.0237837312069538,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.24880382775119617,0.7272727272727273,0.24880382775119617,0.2535885167464115,0.24880382775119617,0.5980861244019139,0.5167464114832536,0.24880382775119617,0.24880382775119617,0.5215311004784688,0.8516746411483254,0.1339712918660287,0.5,0.0,0.0,1.0,0.0,0.0,0.9999999999996666,0.0,0.0,0.7853981633974483,0.0,0.0,783.4222222222222,49.28402941679542,49.4666666666667,441.63950617283956,368.4675964073297,178.68148148148146,0.01916555076532154,0.007471865249870101,-0.002806826112173238,0.01491222624757238,0.0079275949027008,0.00443993211367362
184,1.0856293937445716,0.631578947368421,2.302585092994046,0.5023923444976076,0.0017445431420965,-0.0011612466666221,0.0013018974436932,0.0023691364079652,0.0001415681108921,-0.0001395291139031,2.394068493126209e-05,0.0,0.0006303203827057,0.0005851179134595,0.0002343945652164,0.0,-0.0002082088865769,0.000223364322617,0.0623416679967486,0.0706781332124479,0.0067987812593283,6.397850375870377,2.302585092994046,0.0,0.0,0.7964042491550658,0.2035957505906561,0.072804228151798,0.0996446493710428,0.0155444623754352,6.221727768302104,2.302585092994046,0.0,0.0,0.7030294405881853,0.2969705592313772,0.096788496054481,0.1416933723997649,0.0274408671531762,6.210764903813622,2.302585092994046,0.0,0.0,0.5202046095967569,0.4797953903044387,0.0015368913237193,0.0007314196970288,0.0003010083958167,0.0016752324196281,0.3119590175819435,-0.0002622212675563,0.0011535368885062,02,Tribolium,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,9.0,12.0,0.7853981633974483,771.7777777777778,276.8395061728395,757.0,775.0,785.0,22.098683108906837,23.706539182259394,770.625,752.4166666666666,0.023592715231788,0.0147000521139311,0.0202772329700862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,-2.0,-30.88888888888897,-550.4444444444446,25.0,-5.0,-0.4242466815594348,-13.384046934032067,0.0062218405832755,-0.0018237121088207006,0.0010149454850469,-0.010073316318119899,0.002332917109798903,-0.0103238020130677,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.5023923444976076,0.20095693779904306,0.4258373205741627,0.19138755980861244,0.20813397129186603,0.20095693779904306,0.42105263157894735,0.2727272727272727,0.20095693779904306,0.18660287081339713,0.722488038277512,0.722488038277512,0.8947368421052632,0.5,0.0,0.0,1.0,0.0,0.0,0.9999999999996666,0.0,0.0,0.7853981633974483,0.0,0.0,867.6444444444445,72.94243967796002,-95.86666666666667,264.20740740740746,140.62617871476743,12.632098765432033,0.01625491345461548,0.008471603576655834,0.007337801777172519,0.01166543015599362,0.0050287595586552426,0.0030346219579374806
